1693594367229,3851,Shohoz,200,OK,Thread Group 1-1,text,true,,212239,244,1,1,https://www.ajkerdeal.com/,606,0,305
1693594367229,620,Shohoz-0,301,Moved Permanently,Thread Group 1-1,text,true,,400,122,1,1,http://www.ajkerdeal.com/,606,0,305
1693594367857,3223,Shohoz-1,200,OK,Thread Group 1-1,text,true,,211839,122,1,1,https://www.ajkerdeal.com/,2364,0,1778
1693594371106,2689,Bus,200,OK,Thread Group 1-1,text,true,,343001,264,1,1,https://www.shohoz.com:443/bus-tickets,170,0,117
1693594371106,170,Bus-0,301,Moved Permanently,Thread Group 1-1,text,true,,345,130,1,1,http://www.shohoz.com/bus-tickets,170,0,117
1693594371277,2518,Bus-1,200,OK,Thread Group 1-1,text,true,,342656,134,1,1,https://www.shohoz.com:443/bus-tickets,1984,0,159
1693594373796,250,Launch,200,OK,Thread Group 1-1,text,true,,50389,256,1,1,https://www.shohoz.com:443/launch/,53,0,0
1693594373796,53,Launch-0,301,Moved Permanently,Thread Group 1-1,text,true,,341,126,1,1,http://www.shohoz.com/launch/,53,0,0
1693594373850,196,Launch-1,200,OK,Thread Group 1-1,text,true,,50048,130,1,1,https://www.shohoz.com:443/launch/,142,0,0
